Account,Risk_Score,Risk_Reasons,Smurfing_Flag,Mule_Flag,Known_Laundering_Account,Risk_Level,Suspicious_Flag
80F40E650,0,,False,False,False,Low,False
8000ED380,20,High total outgoing amount,False,False,False,Low,False
80FDDE190,0,,False,False,False,Low,False
804C590B0,0,,False,False,False,Low,False
807E59470,20,High total outgoing amount,False,False,False,Low,False
8047EF1B0,0,,False,False,False,Low,False
804AE6010,0,,False,False,False,Low,False
804A35BE0,0,,False,False,False,Low,False
804552DC0,0,,False,False,False,Low,False
802D7BF90,20,High total outgoing amount,False,False,False,Low,False
8104241E0,0,,False,False,False,Low,False
8001D40D0,0,,False,False,False,Low,False
80562DC10,20,High total outgoing amount,False,False,False,Low,False
8041D97D0,20,High total outgoing amount,False,False,False,Low,False
8047E88B0,0,,False,False,False,Low,False
803DEDE00,0,,False,False,False,Low,False
80217D450,20,High total outgoing amount,False,False,False,Low,False
805183570,0,,False,False,False,Low,False
803EB8F50,0,,False,False,False,Low,False
8056501A0,0,,False,False,False,Low,False
80022AE20,0,,False,False,False,Low,False
8102658C0,0,,False,False,False,Low,False
80FF20A60,0,,False,False,False,Low,False
80FDDB5A0,0,,False,False,False,Low,False
80F3F61F0,0,,False,False,False,Low,False
8017A0940,20,High total outgoing amount,False,False,False,Low,False
8002EE040,20,High total outgoing amount,False,False,False,Low,False
800A0D0B0,0,,False,False,False,Low,False
800563840,0,,False,False,False,Low,False
80FFD58A0,0,,False,False,False,Low,False
8001925C0,0,,False,False,False,Low,False
80582A270,20,High total outgoing amount,False,False,False,Low,False
805652730,20,High total outgoing amount,False,False,False,Low,False
80FDE1D40,0,,False,False,False,Low,False
803EA3610,0,,False,False,False,Low,False
80054E710,0,,False,False,False,Low,False
800450630,20,High total outgoing amount,False,False,False,Low,False
80FBF30E0,0,,False,False,False,Low,False
80FDE3290,0,,False,False,False,Low,False
80F8EA240,0,,False,False,False,Low,False
80459A6E0,0,,False,False,False,Low,False
80F809A30,0,,False,False,False,Low,False
80F6A8AF0,20,High total outgoing amount,False,False,False,Low,False
800245310,0,,False,False,False,Low,False
80018B2E0,0,,False,False,False,Low,False
8000ECA90,20,High total outgoing amount,False,False,False,Low,False
809AED4F0,20,High total outgoing amount,False,False,False,Low,False
805678930,0,,False,False,False,Low,False
810024B20,0,,False,False,False,Low,False
80FE05940,20,High total outgoing amount,False,False,False,Low,False
80FFC5F50,0,,False,False,False,Low,False
805625FE0,0,,False,False,False,Low,False
80F430FC0,0,,False,False,False,Low,False
80470FEC0,0,,False,False,False,Low,False
803E14110,0,,False,False,False,Low,False
801EFE210,20,High total outgoing amount,False,False,False,Low,False
80F3F8CF0,0,,False,False,False,Low,False
80024A490,20,High total outgoing amount,False,False,False,Low,False
805661600,0,,False,False,False,Low,False
8102996D0,0,,False,False,False,Low,False
800336390,0,,False,False,False,Low,False
801564220,0,,False,False,False,Low,False
8050CD560,0,,False,False,False,Low,False
800E3FAB0,0,,False,False,False,Low,False
803295C80,0,,False,False,False,Low,False
8012C9180,0,,False,False,False,Low,False
80D762F00,0,,False,False,False,Low,False
8008CED80,0,,False,False,False,Low,False
8008CEC90,0,,False,False,False,Low,False
80C69CD10,0,,False,False,False,Low,False
809511A80,0,,False,False,False,Low,False
802690400,0,,False,False,False,Low,False
801541F90,20,High total outgoing amount,False,False,False,Low,False
803284550,0,,False,False,False,Low,False
803F9B340,0,,False,False,False,Low,False
800790850,0,,False,False,False,Low,False
80C7C3870,0,,False,False,False,Low,False
80D7ECA20,0,,False,False,False,Low,False
8023819F0,0,,False,False,False,Low,False
806357A80,0,,False,False,False,Low,False
8069FAD60,0,,False,False,False,Low,False
809562A90,0,,False,False,False,Low,False
8002B9BD0,0,,False,False,False,Low,False
80A9E1C90,20,High total outgoing amount,False,False,False,Low,False
806381E00,0,,False,False,False,Low,False
800122DB0,20,High total outgoing amount,False,False,False,Low,False
8001EC290,20,High total outgoing amount,False,False,False,Low,False
80DB986A0,0,,False,False,False,Low,False
80D758360,20,High total outgoing amount,False,False,False,Low,False
8021D8560,20,High total outgoing amount,False,False,False,Low,False
8096DE130,0,,False,False,False,Low,False
80C333A60,20,High total outgoing amount,False,False,False,Low,False
8069065C0,0,,False,False,False,Low,False
8002F6B50,20,High total outgoing amount,False,False,False,Low,False
809701F50,0,,False,False,False,Low,False
806A17CD0,0,,False,False,False,Low,False
80AE72E10,0,,False,False,False,Low,False
80478C120,0,,False,False,False,Low,False
8009EEBB0,20,High total outgoing amount,False,False,False,Low,False
80F5403B0,0,,False,False,False,Low,False
80B3843B0,20,High total outgoing amount,False,False,False,Low,False
80089F0C0,0,,False,False,False,Low,False
80285F270,0,,False,False,False,Low,False
80B442A60,20,High total outgoing amount,False,False,False,Low,False
8001814E0,0,,False,False,False,Low,False
80349C8A0,0,,False,False,False,Low,False
8055259D0,0,,False,False,False,Low,False
805F002C0,20,High total outgoing amount,False,False,False,Low,False
80C2E1570,20,High total outgoing amount,False,False,False,Low,False
806A10C40,0,,False,False,False,Low,False
80C724180,0,,False,False,False,Low,False
80C3676C0,0,,False,False,False,Low,False
80C701500,0,,False,False,False,Low,False
80B31CC90,0,,False,False,False,Low,False
8031F16D0,20,High total outgoing amount,False,False,False,Low,False
803476120,0,,False,False,False,Low,False
801B72600,0,,False,False,False,Low,False
800A149A0,0,,False,False,False,Low,False
80C6D8070,0,,False,False,False,Low,False
80349D290,0,,False,False,False,Low,False
8045EC320,20,High total outgoing amount,False,False,False,Low,False
80DBABBF0,0,,False,False,False,Low,False
80A9E4F20,0,,False,False,False,Low,False
80B7A6B20,20,High total outgoing amount,False,False,False,Low,False
80554D060,0,,False,False,False,Low,False
8017E18C0,20,High total outgoing amount,False,False,False,Low,False
80A6530D0,0,,False,False,False,Low,False
805543AD0,0,,False,False,False,Low,False
80C6F7810,0,,False,False,False,Low,False
807A18E90,0,,False,False,False,Low,False
803FD5740,0,,False,False,False,Low,False
80298A6C0,0,,False,False,False,Low,False
804725250,20,High total outgoing amount,False,False,False,Low,False
801960130,20,High total outgoing amount,False,False,False,Low,False
807716390,0,,False,False,False,Low,False
8093D7F90,0,,False,False,False,Low,False
800E5EA20,0,,False,False,False,Low,False
8012B04D0,0,,False,False,False,Low,False
808550120,20,High total outgoing amount,False,False,False,Low,False
8034C7260,0,,False,False,False,Low,False
806323CD0,0,,False,False,False,Low,False
800A17B40,0,,False,False,False,Low,False
80D67D7E0,0,,False,False,False,Low,False
80C680420,0,,False,False,False,Low,False
80D852500,0,,False,False,False,Low,False
80DBEDDB0,20,High total outgoing amount,False,False,False,Low,False
80A9852C0,20,High total outgoing amount,False,False,False,Low,False
80268CBC0,0,,False,False,False,Low,False
800670BA0,20,High total outgoing amount,False,False,False,Low,False
80281B7A0,0,,False,False,False,Low,False
80C692A50,20,High total outgoing amount,False,False,False,Low,False
80957B2E0,0,,False,False,False,Low,False
8087DAA00,0,,False,False,False,Low,False
80DB9B850,20,High total outgoing amount,False,False,False,Low,False
80BC69700,20,High total outgoing amount,False,False,False,Low,False
80638F0A0,0,,False,False,False,Low,False
800883BB0,0,,False,False,False,Low,False
80FB8CD70,0,,False,False,False,Low,False
80D64AF60,0,,False,False,False,Low,False
806041990,0,,False,False,False,Low,False
80552EE70,20,High total outgoing amount,False,False,False,Low,False
8020A0E60,0,,False,False,False,Low,False
81025CEE0,0,,False,False,False,Low,False
80093DC00,20,High total outgoing amount,False,False,False,Low,False
8008E2590,0,,False,False,False,Low,False
80555E020,20,High total outgoing amount,False,False,False,Low,False
80250DBB0,20,High total outgoing amount,False,False,False,Low,False
8026909A0,0,,False,False,False,Low,False
802C82F60,0,,False,False,False,Low,False
804029D10,20,High total outgoing amount,False,False,False,Low,False
80C3D75F0,20,High total outgoing amount,False,False,False,Low,False
800207320,0,,False,False,False,Low,False
804D647A0,0,,False,False,False,Low,False
80B314DA0,0,,False,False,False,Low,False
80631B640,20,High total outgoing amount,False,False,False,Low,False
80C677F00,20,High total outgoing amount,False,False,False,Low,False
808622A20,0,,False,False,False,Low,False
80D84FAB0,0,,False,False,False,Low,False
80D67EE00,20,High total outgoing amount,False,False,False,Low,False
80B314D00,0,,False,False,False,Low,False
809709080,0,,False,False,False,Low,False
80633D370,0,,False,False,False,Low,False
80FF4E400,0,,False,False,False,Low,False
8003E7660,20,High total outgoing amount,False,False,False,Low,False
80D680610,0,,False,False,False,Low,False
80C32DD10,0,,False,False,False,Low,False
806B3BB30,0,,False,False,False,Low,False
806B39FD0,0,,False,False,False,Low,False
800E45A10,0,,False,False,False,Low,False
8069FE610,20,High total outgoing amount,False,False,False,Low,False
802095910,0,,False,False,False,Low,False
807A49F80,0,,False,False,False,Low,False
803527E80,0,,False,False,False,Low,False
800B3A990,20,High total outgoing amount,False,False,False,Low,False
80FB81630,0,,False,False,False,Low,False
8069FA2C0,0,,False,False,False,Low,False
80940F9D0,20,High total outgoing amount,False,False,False,Low,False
805557360,0,,False,False,False,Low,False
80027D830,20,High total outgoing amount,False,False,False,Low,False
8008D2F20,20,High total outgoing amount,False,False,False,Low,False
8076FB8C0,20,High total outgoing amount,False,False,False,Low,False
800119C70,20,High total outgoing amount,False,False,False,Low,False
8047097C0,0,,False,False,False,Low,False
804724240,0,,False,False,False,Low,False
80D84C540,20,High total outgoing amount,False,False,False,Low,False
80A656B60,0,,False,False,False,Low,False
8014B6520,20,High total outgoing amount,False,False,False,Low,False
8069E8790,0,,False,False,False,Low,False
80F41D420,0,,False,False,False,Low,False
806381D60,0,,False,False,False,Low,False
800BDF250,0,,False,False,False,Low,False
80281E440,0,,False,False,False,Low,False
810141B30,0,,False,False,False,Low,False
80DBED2D0,20,High total outgoing amount,False,False,False,Low,False
80B39AAF0,0,,False,False,False,Low,False
8076FB640,0,,False,False,False,Low,False
800A82770,20,High total outgoing amount,False,False,False,Low,False
800103790,0,,False,False,False,Low,False
80347D0B0,0,,False,False,False,Low,False
80E50A6E0,0,,False,False,False,Low,False
8003E7F70,0,,False,False,False,Low,False
8069E2B20,0,,False,False,False,Low,False
80552C410,0,,False,False,False,Low,False
80C7A6480,0,,False,False,False,Low,False
8008AEA60,0,,False,False,False,Low,False
809450590,0,,False,False,False,Low,False
806ABAF20,0,,False,False,False,Low,False
8023138C0,20,High total outgoing amount,False,False,False,Low,False
8076B4D80,0,,False,False,False,Low,False
80889A400,0,,False,False,False,Low,False
8048F3DA0,0,,False,False,False,Low,False
80DBCE750,0,,False,False,False,Low,False
800A188F0,20,High total outgoing amount,False,False,False,Low,False
800DF5620,0,,False,False,False,Low,False
800297080,0,,False,False,False,Low,False
8002B7F20,0,,False,False,False,Low,False
80C78F640,0,,False,False,False,Low,False
80AA3D3D0,0,,False,False,False,Low,False
807EC3420,20,High total outgoing amount,False,False,False,Low,False
80768A820,0,,False,False,False,Low,False
803FBC910,20,High total outgoing amount,False,False,False,Low,False
807689C20,0,,False,False,False,Low,False
804940560,0,,False,False,False,Low,False
801C73AC0,0,,False,False,False,Low,False
808224790,0,,False,False,False,Low,False
801535640,0,,False,False,False,Low,False
80D6E0580,0,,False,False,False,Low,False
806ABCE40,0,,False,False,False,Low,False
80F406490,0,,False,False,False,Low,False
801B68A60,20,High total outgoing amount,False,False,False,Low,False
801116B60,20,High total outgoing amount,False,False,False,Low,False
800A113E0,0,,False,False,False,Low,False
8076733B0,0,,False,False,False,Low,False
8088626B0,0,,False,False,False,Low,False
80AA1D3E0,20,High total outgoing amount,False,False,False,Low,False
80B344DA0,0,,False,False,False,Low,False
808622930,0,,False,False,False,Low,False
80D6E41E0,20,High total outgoing amount,False,False,False,Low,False
806AB93A0,0,,False,False,False,Low,False
802900BC0,0,,False,False,False,Low,False
809765DD0,0,,False,False,False,Low,False
800E2AA60,0,,False,False,False,Low,False
80151A0C0,0,,False,False,False,Low,False
802086EB0,0,,False,False,False,Low,False
80C79BF40,0,,False,False,False,Low,False
801B5E140,20,High total outgoing amount,False,False,False,Low,False
802924F10,0,,False,False,False,Low,False
80D6F2970,0,,False,False,False,Low,False
80AA74360,0,,False,False,False,Low,False
8094CB920,0,,False,False,False,Low,False
80C79A950,0,,False,False,False,Low,False
80FF1D6D0,0,,False,False,False,Low,False
80D6F4B80,0,,False,False,False,Low,False
80769B8E0,0,,False,False,False,Low,False
800BF6740,20,High total outgoing amount,False,False,False,Low,False
80D6EF110,0,,False,False,False,Low,False
807A50380,0,,False,False,False,Low,False
808892DA0,0,,False,False,False,Low,False
806092910,0,,False,False,False,Low,False
801B139F0,0,,False,False,False,Low,False
807760C50,0,,False,False,False,Low,False
808896050,0,,False,False,False,Low,False
80B448C00,20,High total outgoing amount,False,False,False,Low,False
80563E3B0,0,,False,False,False,Low,False
809476600,0,,False,False,False,Low,False
807A511D0,0,,False,False,False,Low,False
80D6DA840,0,,False,False,False,Low,False
80C7943F0,20,High total outgoing amount,False,False,False,Low,False
806AE01B0,20,High total outgoing amount,False,False,False,Low,False
80D6EFC20,0,,False,False,False,Low,False
80C784A10,0,,False,False,False,Low,False
801B58910,0,,False,False,False,Low,False
800A24150,0,,False,False,False,Low,False
80888B0D0,0,,False,False,False,Low,False
800B257A0,0,,False,False,False,Low,False
800B462D0,20,High total outgoing amount,False,False,False,Low,False
80FF67DD0,20,High total outgoing amount,False,False,False,Low,False
80633EF70,20,High total outgoing amount,False,False,False,Low,False
800A25510,0,,False,False,False,Low,False
80C3465D0,0,,False,False,False,Low,False
80D6F07D0,0,,False,False,False,Low,False
8015286E0,20,High total outgoing amount,False,False,False,Low,False
80D6D27F0,0,,False,False,False,Low,False
801C78400,0,,False,False,False,Low,False
806ADBC00,0,,False,False,False,Low,False
80C345400,0,,False,False,False,Low,False
800A23E80,0,,False,False,False,Low,False
806346570,20,High total outgoing amount,False,False,False,Low,False
8006C6640,20,High total outgoing amount,False,False,False,Low,False
80D6CE4F0,0,,False,False,False,Low,False
800621B50,0,,False,False,False,Low,False
806B1FAD0,0,,False,False,False,Low,False
809509850,20,High total outgoing amount,False,False,False,Low,False
80B45B920,20,High total outgoing amount,False,False,False,Low,False
805551770,20,High total outgoing amount,False,False,False,Low,False
800E09A30,0,,False,False,False,Low,False
809767610,0,,False,False,False,Low,False
80D741180,0,,False,False,False,Low,False
