Account,Degree,In_Degree,Out_Degree,Degree_Centrality
8046B7A00,2,1,1,0.00033211557622052476
80FE74000,1,0,1,0.00016605778811026238
80FE73F10,1,1,0,0.00016605778811026238
809E15010,1,0,1,0.00016605778811026238
8100E0D10,1,1,0,0.00016605778811026238
8001685D0,2,1,1,0.00033211557622052476
804701B70,2,1,1,0.00033211557622052476
80F099230,2,1,1,0.00033211557622052476
805526DE0,2,1,1,0.00033211557622052476
804A8AFB0,2,1,1,0.00033211557622052476
804268D10,2,1,1,0.00033211557622052476
80FD53550,1,0,1,0.00016605778811026238
80FD52AF0,1,1,0,0.00016605778811026238
8100E7290,2,1,1,0.00033211557622052476
80FE84380,2,1,1,0.00033211557622052476
804229F50,2,1,1,0.00033211557622052476
8055217A0,2,1,1,0.00033211557622052476
800127B30,1,0,1,0.00016605778811026238
80013A140,1,1,0,0.00016605778811026238
801A622D0,1,0,1,0.00016605778811026238
80F5CF530,1,1,0,0.00016605778811026238
807EBFEE0,1,0,1,0.00016605778811026238
80F4DEEA0,1,1,0,0.00016605778811026238
80FF83A80,2,1,1,0.00033211557622052476
80FB93D40,2,1,1,0.00033211557622052476
80444B1A0,2,1,1,0.00033211557622052476
80103D4E0,1,0,1,0.00016605778811026238
8046C7A40,1,1,0,0.00016605778811026238
80F070D50,2,1,1,0.00033211557622052476
80551C4D0,2,1,1,0.00033211557622052476
803F8E3B0,2,1,1,0.00033211557622052476
80404BAF0,2,1,1,0.00033211557622052476
804A9AB70,2,1,1,0.00033211557622052476
8053E33F0,2,1,1,0.00033211557622052476
8100DF0E0,2,1,1,0.00033211557622052476
804724420,2,1,1,0.00033211557622052476
80497CF10,2,1,1,0.00033211557622052476
809382EB0,1,0,1,0.00016605778811026238
80F4D7070,1,1,0,0.00016605778811026238
8047AF8A0,2,1,1,0.00033211557622052476
804F56980,2,1,1,0.00033211557622052476
8056BA240,2,1,1,0.00033211557622052476
80160DD80,1,0,1,0.00016605778811026238
80CF296D0,1,1,0,0.00016605778811026238
80460B200,2,1,1,0.00033211557622052476
801D515D0,1,0,1,0.00016605778811026238
80FA63980,1,1,0,0.00016605778811026238
805523760,1,1,0,0.00016605778811026238
804A81100,2,1,1,0.00033211557622052476
8001FB7F0,2,1,1,0.00033211557622052476
80486A680,2,1,1,0.00033211557622052476
800354220,2,1,1,0.00033211557622052476
80FB82AC0,2,1,1,0.00033211557622052476
80561B900,2,1,1,0.00033211557622052476
800219C70,1,0,1,0.00016605778811026238
8005238E0,1,1,0,0.00016605778811026238
80FD20960,2,1,1,0.00033211557622052476
80548A500,2,1,1,0.00033211557622052476
80453D280,2,1,1,0.00033211557622052476
804A995B0,2,1,1,0.00033211557622052476
80548A900,2,1,1,0.00033211557622052476
80F5A49E0,2,1,1,0.00033211557622052476
80F5A4DB0,2,1,1,0.00033211557622052476
80F5A3FE0,2,1,1,0.00033211557622052476
810320B60,2,1,1,0.00033211557622052476
803EA5740,2,1,1,0.00033211557622052476
8101349F0,2,1,1,0.00033211557622052476
804243910,2,1,1,0.00033211557622052476
80F545320,2,1,1,0.00033211557622052476
801059380,1,0,1,0.00016605778811026238
8054977A0,1,1,0,0.00016605778811026238
804ED8B80,2,1,1,0.00033211557622052476
80012DBC0,2,1,1,0.00033211557622052476
8003A74A0,2,1,1,0.00033211557622052476
804940820,2,1,1,0.00033211557622052476
804399D10,2,1,1,0.00033211557622052476
8102D5AD0,2,1,1,0.00033211557622052476
80402CE10,3,2,1,0.0004981733643307871
80038F340,3,2,1,0.0004981733643307871
80FD1E5F0,2,1,1,0.00033211557622052476
80016B550,2,1,1,0.00033211557622052476
80453D2D0,2,1,1,0.00033211557622052476
8030B8830,1,0,1,0.00016605778811026238
80426FFF0,1,1,0,0.00016605778811026238
80561DF70,2,1,1,0.00033211557622052476
80FAC9510,2,1,1,0.00033211557622052476
8005031F0,2,1,1,0.00033211557622052476
8002BA860,2,1,1,0.00033211557622052476
8030EC900,1,0,1,0.00016605778811026238
8057A4D60,1,1,0,0.00016605778811026238
80F5BB600,1,0,1,0.00016605778811026238
8047A5CF0,2,1,1,0.00033211557622052476
804A9A6D0,2,1,1,0.00033211557622052476
80F5C0D40,2,1,1,0.00033211557622052476
80FECB2B0,1,0,1,0.00016605778811026238
80F5BB6D0,2,1,1,0.00033211557622052476
80402F0B0,2,1,1,0.00033211557622052476
8012858C0,1,0,1,0.00016605778811026238
804F1F3C0,1,1,0,0.00016605778811026238
800504780,2,1,1,0.00033211557622052476
804D69F70,2,1,1,0.00033211557622052476
80402E9F0,2,1,1,0.00033211557622052476
80F0FD8E0,1,0,1,0.00016605778811026238
819C0CC30,1,1,0,0.00016605778811026238
804C66F20,2,1,1,0.00033211557622052476
803EA5CE0,2,1,1,0.00033211557622052476
8003953F0,1,0,1,0.00016605778811026238
8003948B0,2,1,1,0.00033211557622052476
801DA6A70,1,0,1,0.00016605778811026238
801DA6AC0,1,1,0,0.00016605778811026238
804D228A0,2,1,1,0.00033211557622052476
8078E5BF0,1,0,1,0.00016605778811026238
81024E400,1,1,0,0.00016605778811026238
8047061E0,2,1,1,0.00033211557622052476
804706DF0,2,1,1,0.00033211557622052476
800100E20,1,0,1,0.00016605778811026238
8003E2560,1,1,0,0.00016605778811026238
803F43320,2,1,1,0.00033211557622052476
80F6AA290,2,1,1,0.00033211557622052476
80524D730,2,1,1,0.00033211557622052476
8045A12C0,1,0,1,0.00016605778811026238
8045A13B0,1,1,0,0.00016605778811026238
80F75CFD0,2,1,1,0.00033211557622052476
81041E4B0,2,1,1,0.00033211557622052476
8001887C0,2,1,1,0.00033211557622052476
80F409400,2,1,1,0.00033211557622052476
8004A89C0,2,1,1,0.00033211557622052476
80FDC5100,1,0,1,0.00016605778811026238
80FDC5060,1,1,0,0.00016605778811026238
8050FFFF0,2,1,1,0.00033211557622052476
80AA28C10,1,0,1,0.00016605778811026238
80EF552C0,1,1,0,0.00016605778811026238
802663250,1,0,1,0.00016605778811026238
8044C2BA0,1,1,0,0.00016605778811026238
8041D9EC0,2,1,1,0.00033211557622052476
80524BC50,2,1,1,0.00033211557622052476
80F40F030,2,1,1,0.00033211557622052476
80FDD05C0,2,1,1,0.00033211557622052476
80FC25E40,2,1,1,0.00033211557622052476
8000FA930,2,1,1,0.00033211557622052476
805634160,1,0,1,0.00016605778811026238
8056342A0,1,1,0,0.00016605778811026238
8047ED820,1,0,1,0.00016605778811026238
8047FE920,2,1,1,0.00033211557622052476
80564A460,2,1,1,0.00033211557622052476
803F07C30,2,1,1,0.00033211557622052476
804CEAFA0,2,1,1,0.00033211557622052476
8002FE5C0,2,1,1,0.00033211557622052476
80FC19790,2,1,1,0.00033211557622052476
8047EFF40,2,1,1,0.00033211557622052476
80B7DB3A0,1,0,1,0.00016605778811026238
80FC13E10,1,1,0,0.00016605778811026238
80FFD52E0,2,1,1,0.00033211557622052476
8047EEE30,1,0,1,0.00016605778811026238
8047F16B0,1,1,0,0.00016605778811026238
8047FA1B0,2,1,1,0.00033211557622052476
80524EB40,1,0,1,0.00016605778811026238
80524F150,1,1,0,0.00016605778811026238
80FE00D60,2,1,1,0.00033211557622052476
80FDD9330,1,0,1,0.00016605778811026238
80FDD1330,1,1,0,0.00016605778811026238
80005A690,1,0,1,0.00016605778811026238
800109C10,1,1,0,0.00016605778811026238
80FF2B750,2,1,1,0.00033211557622052476
80F76B750,3,1,2,0.0004981733643307871
8001052C0,2,1,1,0.00033211557622052476
8101C8280,2,1,1,0.00033211557622052476
8006AD530,2,1,1,0.00033211557622052476
80F76DDB0,1,1,0,0.00016605778811026238
804100640,2,1,1,0.00033211557622052476
80024B6F0,1,0,1,0.00016605778811026238
8002E9530,1,1,0,0.00016605778811026238
8027C6B80,1,0,1,0.00016605778811026238
8050D0F80,1,1,0,0.00016605778811026238
80F76B840,2,1,1,0.00033211557622052476
80FF29F80,1,0,1,0.00016605778811026238
8015FAC90,1,1,0,0.00016605778811026238
81041AB60,2,1,1,0.00033211557622052476
80F76C210,2,1,1,0.00033211557622052476
803E15030,2,1,1,0.00033211557622052476
8005ACBE0,1,0,1,0.00016605778811026238
810257300,1,1,0,0.00016605778811026238
804558910,1,0,1,0.00016605778811026238
80454A070,1,1,0,0.00016605778811026238
803F43510,2,1,1,0.00033211557622052476
8047EE7A0,2,1,1,0.00033211557622052476
804235F50,2,1,1,0.00033211557622052476
80F41FFF0,2,1,1,0.00033211557622052476
805612EB0,2,1,1,0.00033211557622052476
8032A2F00,1,0,1,0.00016605778811026238
8041FD9E0,1,1,0,0.00016605778811026238
80F8B77B0,2,1,1,0.00033211557622052476
80F3C5790,2,1,1,0.00033211557622052476
80EF65B00,2,1,1,0.00033211557622052476
8001595D0,2,1,1,0.00033211557622052476
80867D2B0,1,0,1,0.00016605778811026238
80AEAD0E0,1,1,0,0.00016605778811026238
804B20E50,2,1,1,0.00033211557622052476
80F4151B0,2,1,1,0.00033211557622052476
803DB8640,2,1,1,0.00033211557622052476
804D106F0,2,1,1,0.00033211557622052476
80F8B30D0,1,0,1,0.00016605778811026238
80F54F500,1,1,0,0.00016605778811026238
8058309A0,1,0,1,0.00016605778811026238
805835FB0,1,1,0,0.00016605778811026238
80078E4E0,1,0,1,0.00016605778811026238
80561D200,1,1,0,0.00016605778811026238
804B09380,2,1,1,0.00033211557622052476
800134F30,1,0,1,0.00016605778811026238
8002F1DD0,1,1,0,0.00016605778811026238
804B07B00,2,1,1,0.00033211557622052476
80EF139D0,2,1,1,0.00033211557622052476
80F416240,2,1,1,0.00033211557622052476
80FDDA040,2,1,1,0.00033211557622052476
8050CFB50,2,1,1,0.00033211557622052476
80F418EB0,2,1,1,0.00033211557622052476
80561A6E0,2,1,1,0.00033211557622052476
8023B5B50,1,0,1,0.00016605778811026238
8050EECC0,1,1,0,0.00016605778811026238
80FC21730,2,1,1,0.00033211557622052476
804713260,2,1,1,0.00033211557622052476
805833830,2,1,1,0.00033211557622052476
8004D03D0,2,1,1,0.00033211557622052476
8001784C0,1,0,1,0.00016605778811026238
8004C9550,1,1,0,0.00016605778811026238
810251670,2,1,1,0.00033211557622052476
804550720,2,1,1,0.00033211557622052476
80FC1D850,2,1,1,0.00033211557622052476
80E16B520,1,0,1,0.00016605778811026238
81027D110,1,1,0,0.00016605778811026238
805668DB0,2,1,1,0.00033211557622052476
80DBC97B0,1,0,1,0.00016605778811026238
80F3E3DE0,1,1,0,0.00016605778811026238
8014C0980,1,0,1,0.00016605778811026238
8045742B0,1,1,0,0.00016605778811026238
805152870,1,0,1,0.00016605778811026238
805152340,1,1,0,0.00016605778811026238
80F693D20,2,1,1,0.00033211557622052476
80FDF0830,2,1,1,0.00033211557622052476
80F8B4F30,1,0,1,0.00016605778811026238
81A440D20,1,1,0,0.00016605778811026238
800135360,1,0,1,0.00016605778811026238
8001125C0,1,1,0,0.00016605778811026238
8043136E0,2,1,1,0.00033211557622052476
803E9D6E0,1,0,1,0.00016605778811026238
80FDD1F60,1,1,0,0.00016605778811026238
81001DCF0,2,1,1,0.00033211557622052476
805667B70,2,1,1,0.00033211557622052476
804235010,2,1,1,0.00033211557622052476
800CE69A0,1,0,1,0.00016605778811026238
81001AA20,1,1,0,0.00016605778811026238
800225970,2,1,1,0.00033211557622052476
80FC55950,2,1,1,0.00033211557622052476
80F40E650,2,1,1,0.00033211557622052476
8000ED380,1,0,1,0.00016605778811026238
804A13DB0,1,1,0,0.00016605778811026238
80FDDE190,2,1,1,0.00033211557622052476
804C590B0,1,0,1,0.00016605778811026238
8051D4F20,1,1,0,0.00016605778811026238
807E59470,1,0,1,0.00016605778811026238
80F3DE070,1,1,0,0.00016605778811026238
8047EF1B0,3,2,1,0.0004981733643307871
804AE6010,2,1,1,0.00033211557622052476
804A35BE0,2,1,1,0.00033211557622052476
804552DC0,1,0,1,0.00016605778811026238
80630DBC0,1,1,0,0.00016605778811026238
80EC9BEA0,1,1,0,0.00016605778811026238
80FDF3540,1,1,0,0.00016605778811026238
802D7BF90,1,0,1,0.00016605778811026238
804CE6730,1,1,0,0.00016605778811026238
8104241E0,2,1,1,0.00033211557622052476
8001D40D0,2,1,1,0.00033211557622052476
80562DC10,2,1,1,0.00033211557622052476
8041D97D0,2,1,1,0.00033211557622052476
8047E88B0,2,1,1,0.00033211557622052476
803DEDE00,2,1,1,0.00033211557622052476
80217D450,1,0,1,0.00016605778811026238
804114EB0,1,1,0,0.00016605778811026238
805183570,2,1,1,0.00033211557622052476
803EB8F50,2,1,1,0.00033211557622052476
8056501A0,2,1,1,0.00033211557622052476
80022AE20,2,1,1,0.00033211557622052476
803F27C20,1,1,0,0.00016605778811026238
8102658C0,2,1,1,0.00033211557622052476
80FF20A60,2,1,1,0.00033211557622052476
80FDDB5A0,2,1,1,0.00033211557622052476
80F3F61F0,1,0,1,0.00016605778811026238
80F3F2A10,1,1,0,0.00016605778811026238
8017A0940,1,0,1,0.00016605778811026238
80F69B560,1,1,0,0.00016605778811026238
8002EE040,1,0,1,0.00016605778811026238
8002EAD40,1,1,0,0.00016605778811026238
800A0D0B0,1,0,1,0.00016605778811026238
8041CA990,1,1,0,0.00016605778811026238
800563840,2,1,1,0.00033211557622052476
80F6AB2B0,1,1,0,0.00016605778811026238
80FFD58A0,2,1,1,0.00033211557622052476
8001925C0,2,1,1,0.00033211557622052476
80582A270,2,1,1,0.00033211557622052476
805652730,2,1,1,0.00033211557622052476
80FDE1D40,2,1,1,0.00033211557622052476
803EA3610,2,1,1,0.00033211557622052476
80054E710,2,1,1,0.00033211557622052476
800450630,2,1,1,0.00033211557622052476
80FBF30E0,2,1,1,0.00033211557622052476
80FDE3290,2,1,1,0.00033211557622052476
80F8EA240,2,1,1,0.00033211557622052476
80459A6E0,1,0,1,0.00016605778811026238
8045A70B0,1,1,0,0.00016605778811026238
80F809A30,2,1,1,0.00033211557622052476
8056123A0,1,1,0,0.00016605778811026238
80F6A8AF0,2,1,1,0.00033211557622052476
800245310,2,1,1,0.00033211557622052476
80018B2E0,2,1,1,0.00033211557622052476
8000ECA90,1,0,1,0.00016605778811026238
8006AA910,1,1,0,0.00016605778811026238
809AED4F0,1,0,1,0.00016605778811026238
810297EE0,1,1,0,0.00016605778811026238
805678930,2,1,1,0.00033211557622052476
810024B20,2,1,1,0.00033211557622052476
80FE05940,2,1,1,0.00033211557622052476
80FFC5F50,2,1,1,0.00033211557622052476
81593FB60,1,1,0,0.00016605778811026238
805625FE0,2,1,1,0.00033211557622052476
80F430FC0,2,1,1,0.00033211557622052476
80470FEC0,2,1,1,0.00033211557622052476
803E14110,1,0,1,0.00016605778811026238
817BC13D0,1,1,0,0.00016605778811026238
801EFE210,1,0,1,0.00016605778811026238
80564F0F0,1,1,0,0.00016605778811026238
80F3F8CF0,2,1,1,0.00033211557622052476
80024A490,1,0,1,0.00016605778811026238
8050FBEB0,1,1,0,0.00016605778811026238
805661600,2,1,1,0.00033211557622052476
8102996D0,2,1,1,0.00033211557622052476
800336390,2,1,1,0.00033211557622052476
801564220,1,0,1,0.00016605778811026238
80EF7AF00,1,1,0,0.00016605778811026238
8050CD560,2,1,1,0.00033211557622052476
800E3FAB0,2,1,1,0.00033211557622052476
803295C80,2,1,1,0.00033211557622052476
8012C9180,2,1,1,0.00033211557622052476
80D762F00,2,1,1,0.00033211557622052476
8008CED80,1,0,1,0.00016605778811026238
80BCBE070,1,1,0,0.00016605778811026238
8008CEC90,2,1,1,0.00033211557622052476
80C69CD10,2,1,1,0.00033211557622052476
809511A80,1,0,1,0.00016605778811026238
806E7A760,1,1,0,0.00016605778811026238
802690400,2,1,1,0.00033211557622052476
801541F90,2,1,1,0.00033211557622052476
803284550,2,1,1,0.00033211557622052476
803F9B340,2,1,1,0.00033211557622052476
800790850,1,0,1,0.00016605778811026238
8009F49C0,1,1,0,0.00016605778811026238
80C7C3870,2,1,1,0.00033211557622052476
80D7ECA20,2,1,1,0.00033211557622052476
8023819F0,1,0,1,0.00016605778811026238
80950EF40,1,1,0,0.00016605778811026238
806357A80,2,1,1,0.00033211557622052476
8069FAD60,1,0,1,0.00016605778811026238
8069FABD0,1,1,0,0.00016605778811026238
809562A90,2,1,1,0.00033211557622052476
8002B9BD0,2,1,1,0.00033211557622052476
80A9E1C90,2,1,1,0.00033211557622052476
806381E00,2,1,1,0.00033211557622052476
800122DB0,2,1,1,0.00033211557622052476
8001EC290,1,0,1,0.00016605778811026238
807A1CD60,1,1,0,0.00016605778811026238
80DB986A0,2,1,1,0.00033211557622052476
80D758360,2,1,1,0.00033211557622052476
8021D8560,1,0,1,0.00016605778811026238
809560D30,1,1,0,0.00016605778811026238
8096DE130,2,1,1,0.00033211557622052476
80C333A60,2,1,1,0.00033211557622052476
8069065C0,1,0,1,0.00016605778811026238
80DBAA070,1,1,0,0.00016605778811026238
8002F6B50,1,0,1,0.00016605778811026238
801C89060,1,1,0,0.00016605778811026238
809701F50,1,0,1,0.00016605778811026238
8096FAF00,1,1,0,0.00016605778811026238
806A17CD0,2,1,1,0.00033211557622052476
80AE72E10,1,0,1,0.00016605778811026238
80C360510,1,1,0,0.00016605778811026238
80478C120,2,1,1,0.00033211557622052476
8009EEBB0,2,1,1,0.00033211557622052476
80F5403B0,2,1,1,0.00033211557622052476
8015455E0,1,1,0,0.00016605778811026238
80B3843B0,2,1,1,0.00033211557622052476
80089F0C0,2,1,1,0.00033211557622052476
80285F270,2,1,1,0.00033211557622052476
80B442A60,1,0,1,0.00016605778811026238
80B4427F0,1,1,0,0.00016605778811026238
8001814E0,1,0,1,0.00016605778811026238
800228C50,1,1,0,0.00016605778811026238
80349C8A0,2,1,1,0.00033211557622052476
8055259D0,2,1,1,0.00033211557622052476
805F002C0,1,0,1,0.00016605778811026238
8076E2170,1,1,0,0.00016605778811026238
80C2E1570,2,1,1,0.00033211557622052476
806A10C40,2,1,1,0.00033211557622052476
80C724180,2,1,1,0.00033211557622052476
80C3676C0,2,1,1,0.00033211557622052476
80C701500,2,1,1,0.00033211557622052476
80B31CC90,3,2,1,0.0004981733643307871
8031F16D0,2,1,1,0.00033211557622052476
803476120,2,1,1,0.00033211557622052476
801B72600,1,0,1,0.00016605778811026238
801B73210,1,1,0,0.00016605778811026238
800A149A0,1,0,1,0.00016605778811026238
800A1B0C0,1,1,0,0.00016605778811026238
80C6D8070,2,1,1,0.00033211557622052476
80349D290,1,0,1,0.00016605778811026238
8112275B0,1,1,0,0.00016605778811026238
8045EC320,1,0,1,0.00016605778811026238
80DBABBF0,3,2,1,0.0004981733643307871
80A9E4F20,2,1,1,0.00033211557622052476
80B7A6B20,1,0,1,0.00016605778811026238
80C6F7810,3,2,1,0.0004981733643307871
80554D060,2,1,1,0.00033211557622052476
8017E18C0,1,0,1,0.00016605778811026238
80FB80960,1,1,0,0.00016605778811026238
80A6530D0,2,1,1,0.00033211557622052476
805543AD0,2,1,1,0.00033211557622052476
807A18E90,1,0,1,0.00016605778811026238
8080C8AC0,1,1,0,0.00016605778811026238
803FD5740,2,1,1,0.00033211557622052476
80298A6C0,2,1,1,0.00033211557622052476
804725250,2,1,1,0.00033211557622052476
801960130,3,1,2,0.0004981733643307871
807716390,2,1,1,0.00033211557622052476
8093D7F90,2,1,1,0.00033211557622052476
800E5EA20,2,1,1,0.00033211557622052476
8012B04D0,2,1,1,0.00033211557622052476
808550120,2,1,1,0.00033211557622052476
8034C7260,2,1,1,0.00033211557622052476
806323CD0,2,1,1,0.00033211557622052476
800A17B40,2,1,1,0.00033211557622052476
80D67D7E0,2,1,1,0.00033211557622052476
80C680420,2,1,1,0.00033211557622052476
80D852500,2,1,1,0.00033211557622052476
80DBEDDB0,2,1,1,0.00033211557622052476
80A9852C0,2,1,1,0.00033211557622052476
80268CBC0,2,1,1,0.00033211557622052476
800670BA0,1,0,1,0.00016605778811026238
800E5EF20,1,1,0,0.00016605778811026238
80281B7A0,2,1,1,0.00033211557622052476
80C692A50,1,0,1,0.00016605778811026238
80C692AF0,1,1,0,0.00016605778811026238
80957B2E0,2,1,1,0.00033211557622052476
8087DAA00,2,1,1,0.00033211557622052476
80DB9B850,2,1,1,0.00033211557622052476
80BC69700,1,0,1,0.00016605778811026238
80DB9AE70,1,1,0,0.00016605778811026238
80638F0A0,2,1,1,0.00033211557622052476
800883BB0,1,0,1,0.00016605778811026238
800890F90,1,1,0,0.00016605778811026238
80FB8CD70,2,1,1,0.00033211557622052476
80D64AF60,2,1,1,0.00033211557622052476
806041990,1,0,1,0.00016605778811026238
8096FF7C0,1,1,0,0.00016605778811026238
80552EE70,2,1,1,0.00033211557622052476
8020A0E60,2,1,1,0.00033211557622052476
81025CEE0,2,1,1,0.00033211557622052476
80093DC00,1,0,1,0.00016605778811026238
808DF5930,1,1,0,0.00016605778811026238
8008E2590,2,1,1,0.00033211557622052476
80555E020,2,1,1,0.00033211557622052476
80250DBB0,1,0,1,0.00016605778811026238
8093D7AD0,1,1,0,0.00016605778811026238
8026909A0,1,0,1,0.00016605778811026238
801E5B640,1,1,0,0.00016605778811026238
802C82F60,1,0,1,0.00016605778811026238
804384C10,1,1,0,0.00016605778811026238
804029D10,1,0,1,0.00016605778811026238
80D86C990,1,1,0,0.00016605778811026238
80C3D75F0,2,1,1,0.00033211557622052476
800207320,1,0,1,0.00016605778811026238
80696F6B0,1,1,0,0.00016605778811026238
804D647A0,2,1,1,0.00033211557622052476
80B314DA0,2,1,1,0.00033211557622052476
80631B640,2,1,1,0.00033211557622052476
80C677F00,2,1,1,0.00033211557622052476
808622A20,1,0,1,0.00016605778811026238
80D84FAB0,2,1,1,0.00033211557622052476
80D67EE00,1,0,1,0.00016605778811026238
80D67EE50,1,1,0,0.00016605778811026238
80B314D00,2,1,1,0.00033211557622052476
809709080,1,0,1,0.00016605778811026238
809708140,1,1,0,0.00016605778811026238
80633D370,1,0,1,0.00016605778811026238
80766D770,1,1,0,0.00016605778811026238
80FF4E400,2,1,1,0.00033211557622052476
8003E7660,2,1,1,0.00033211557622052476
80D680610,2,1,1,0.00033211557622052476
80C32DD10,2,1,1,0.00033211557622052476
806B3BB30,2,1,1,0.00033211557622052476
806B39FD0,2,1,1,0.00033211557622052476
800E45A10,2,1,1,0.00033211557622052476
8069FE610,2,1,1,0.00033211557622052476
802095910,2,1,1,0.00033211557622052476
807A49F80,2,1,1,0.00033211557622052476
803527E80,2,1,1,0.00033211557622052476
800B3A990,1,0,1,0.00016605778811026238
80FB81630,2,1,1,0.00033211557622052476
8069FA2C0,1,0,1,0.00016605778811026238
8069ED370,1,1,0,0.00016605778811026238
80940F9D0,2,1,1,0.00033211557622052476
805557360,2,1,1,0.00033211557622052476
80027D830,1,0,1,0.00016605778811026238
8015490D0,1,1,0,0.00016605778811026238
8008D2F20,2,1,1,0.00033211557622052476
8076FB8C0,1,0,1,0.00016605778811026238
8076F79B0,1,1,0,0.00016605778811026238
800119C70,2,1,1,0.00033211557622052476
8047097C0,2,1,1,0.00033211557622052476
804724240,2,1,1,0.00033211557622052476
80D84C540,2,1,1,0.00033211557622052476
80A656B60,1,0,1,0.00016605778811026238
80A660760,1,1,0,0.00016605778811026238
8014B6520,1,0,1,0.00016605778811026238
80770CD30,1,1,0,0.00016605778811026238
8043920C0,1,1,0,0.00016605778811026238
8069E8790,2,1,1,0.00033211557622052476
80F41D420,2,1,1,0.00033211557622052476
806381D60,2,1,1,0.00033211557622052476
800BDF250,1,0,1,0.00016605778811026238
8015FB870,1,1,0,0.00016605778811026238
80281E440,2,1,1,0.00033211557622052476
810141B30,2,1,1,0.00033211557622052476
